,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
228,-0.91,0.4,-1.29,19.06,-9.38,-33.88,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272442,11789,-0.03,1.36,-3.47,39.81,-9.5,21.06,-9.16,4.66,3.8,-0.71,0.01,0.67,0.21,484591,14418,W
229,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272462,11809,0.81,-1.02,2.87,39.81,-9.5,21.06,-9.16,4.66,3.8,-0.71,0.01,0.67,0.21,484631,14458,W
230,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-4.83,-7.98,2.2,-0.47,0.24,0.43,0.73,272484,11831,0.81,-1.02,2.87,39.81,-9.5,21.06,-14.99,-7.37,-3.18,-0.71,0.01,0.67,0.21,484670,14497,W
231,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-5.17,-8.32,1.85,-0.47,0.24,0.43,0.73,272497,11844,0.81,-1.02,2.87,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.71,0.01,0.67,0.21,484709,14536,W
232,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-5.17,-8.32,1.85,-0.47,0.24,0.43,0.73,272518,11865,0.81,-1.02,2.87,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.08,0.69,-0.21,0.69,484750,14577,W
233,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-5.25,-9.09,2.46,-0.47,0.24,0.43,0.73,272532,11879,0.56,-0.26,0.25,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.08,0.69,-0.21,0.69,484790,14617,W
234,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-4.45,-9.78,2.46,-0.47,0.24,0.43,0.73,272545,11892,0.56,-0.26,0.25,39.81,-9.5,21.06,-8.86,-2.85,1.65,-0.08,0.69,-0.21,0.69,484832,14659,W
235,-1.61,-0.38,-1.75,19.06,-9.38,-33.88,-4.45,-9.78,2.46,-0.47,0.24,0.43,0.73,272565,11912,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.39,-3,0.23,-0.08,0.69,-0.21,0.69,484872,14699,W
236,-1.61,-0.38,-1.75,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.47,0.24,0.43,0.73,272579,11926,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.16,-2.85,0.7,-0.08,0.69,-0.21,0.69,484913,14740,W
237,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.47,0.24,0.43,0.73,272595,11942,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.36,-2.92,0.35,-0.08,0.69,-0.21,0.69,484952,14779,W
238,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.57,0.11,0.39,0.71,272611,11958,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.36,-2.92,0.35,-0.08,0.69,-0.21,0.69,484992,14819,W
239,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.56,-10.81,2.35,-0.57,0.11,0.39,0.71,272686,12033,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.39,-2.89,0.23,-0.08,0.69,-0.21,0.69,485033,14860,W
240,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.52,-11.16,2.04,-0.57,0.11,0.39,0.71,272705,12052,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.47,-2.73,0.23,-0.08,0.69,-0.21,0.69,485074,14901,W
241,-1.82,-0.44,-1.7,19.06,-9.38,-33.88,-4.52,-11.16,2.04,-0.57,0.11,0.39,0.71,272727,12074,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.47,-2.73,0.27,-0.08,0.69,-0.21,0.69,485115,14942,W
242,-1.82,-0.44,-1.7,19.06,-9.38,-33.88,-4.29,-10.31,1.85,-0.57,0.11,0.39,0.71,272745,12092,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485154,14981,W
243,-1.77,-0.07,-1.9,19.06,-9.38,-33.88,-4.29,-10.31,1.85,-0.57,0.11,0.39,0.71,272760,12107,-0.08,-0.12,0.15,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485195,15022,W
244,-1.77,-0.07,-1.9,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.57,0.11,0.39,0.71,272774,12121,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485237,15064,W
245,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.57,0.11,0.39,0.71,272863,12210,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.66,-2.66,0.31,-0.08,0.69,-0.21,0.69,485278,15105,W
246,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.69,-0.08,0.27,0.67,272885,12232,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.97,-2.7,0.23,-0.08,0.69,-0.21,0.69,485319,15146,W
247,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-2.91,-9.59,1.46,-0.69,-0.08,0.27,0.67,272900,12247,-0.04,-0.2,0.21,39.81,-9.5,21.06,-10.31,-2.81,0.77,-0.08,0.69,-0.21,0.69,485359,15186,W
248,-1.21,-0.04,-1.12,19.06,-9.38,-33.88,-2.91,-9.59,1.46,-0.69,-0.08,0.27,0.67,272919,12266,0.2,-0.92,2.15,39.81,-9.5,21.06,-10.31,-2.81,0.77,-0.08,0.69,-0.21,0.69,485400,15227,W
249,-1.21,-0.04,-1.12,19.06,-9.38,-33.88,-4.52,-9.59,0.59,-0.69,-0.08,0.27,0.67,272946,12293,0.2,-0.92,2.15,39.81,-9.5,21.06,-13.99,-3.92,1.04,-0.08,0.69,-0.21,0.69,485441,15268,W
250,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-4.52,-9.59,0.59,-0.69,-0.08,0.27,0.67,272964,12311,-0.07,-1.51,5.72,39.81,-9.5,21.06,-13.99,-3.92,1.04,-0.08,0.69,-0.21,0.69,485483,15310,W
251,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-5.67,-9.55,0.13,-0.69,-0.08,0.27,0.67,272982,12329,-0.07,-1.51,5.72,39.81,-9.5,21.06,-7.79,-13.07,-4.94,-0.08,0.69,-0.21,0.69,485525,15352,W
252,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-5.14,-9.32,0.74,-0.69,-0.08,0.27,0.67,273002,12349,-0.07,-1.51,5.72,39.81,-9.5,21.06,-8.66,-7.75,0.31,-0.08,0.69,-0.21,0.69,485568,15395,W
253,-0.05,0.32,-0.14,19.06,-9.38,-33.88,-5.14,-9.32,0.74,-0.69,-0.08,0.27,0.67,273025,12372,-0.07,-1.51,5.72,39.81,-9.5,21.06,-4.11,-7.64,-2.29,-0.08,0.69,-0.21,0.69,485607,15434,W
254,-0.05,0.32,-0.14,19.06,-9.38,-33.88,-3.87,-8.82,1.08,-0.69,-0.08,0.27,0.67,273044,12391,0.65,1.24,-2.87,39.81,-9.5,21.06,-4.11,-7.64,-2.29,-0.08,0.69,-0.21,0.69,485649,15476,W
255,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.87,-8.82,1.08,-0.69,-0.08,0.27,0.67,273062,12409,0.65,1.24,-2.87,39.81,-9.5,21.06,-10.54,-1.16,1.96,-0.08,0.69,-0.21,0.69,485691,15518,W
256,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.68,-8.48,1.35,-0.69,-0.08,0.27,0.67,273080,12427,0.76,1,-3.5,39.81,-9.5,21.06,-10.54,-1.16,1.96,-0.08,0.69,-0.21,0.69,485732,15559,W
257,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.18,-8.93,1.31,-0.69,-0.08,0.27,0.67,273102,12449,0.76,1,-3.5,39.81,-9.5,21.06,-13.91,1.25,-0.76,-0.08,0.69,-0.21,0.69,485773,15600,W
258,0.48,0.77,0.04,19.06,-9.38,-33.88,-3.18,-8.93,1.31,-0.69,-0.08,0.27,0.67,273122,12469,0.76,1,-3.5,39.81,-9.5,21.06,-13.41,1.64,-0.34,-0.08,0.69,-0.21,0.69,485816,15643,W
259,0.48,0.77,0.04,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.69,-0.08,0.27,0.67,273136,12483,0.76,1,-3.5,39.81,-9.5,21.06,-13.19,1.33,0.93,-0.08,0.69,-0.21,0.69,485855,15682,W
260,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.69,-0.08,0.27,0.67,273153,12500,0.7,0.96,-2.21,39.81,-9.5,21.06,-13.19,1.33,0.93,-0.08,0.69,-0.21,0.69,485897,15724,W
261,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.73,-0.12,0.12,0.66,273177,12524,0.7,0.96,-2.21,39.81,-9.5,21.06,-10.77,1.06,-0.53,-0.08,0.69,-0.21,0.69,485938,15765,W
262,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.68,-11.88,1.93,-0.73,-0.12,0.12,0.66,273192,12539,1.07,1.28,-1.06,39.81,-9.5,21.06,-10.77,1.06,-0.53,-0.08,0.69,-0.21,0.69,485979,15806,W
263,0.95,1,1.07,19.06,-9.38,-33.88,-2.68,-11.88,1.93,-0.73,-0.12,0.12,0.66,273207,12554,1.07,1.28,-1.06,39.81,-9.5,21.06,-9.66,2.29,-0.19,-0.08,0.69,-0.21,0.69,486020,15847,W
264,0.95,1,1.07,19.06,-9.38,-33.88,-2.3,-9.28,2.16,-0.73,-0.12,0.12,0.66,273219,12566,1.07,1.28,-1.06,39.81,-9.5,21.06,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486060,15887,W
265,0.95,1,1.07,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.73,-0.12,0.12,0.66,273235,12582,1.07,1.28,-1.06,17.31,-46.19,36.88,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486098,15925,W
266,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.73,-0.12,0.12,0.66,273248,12595,2.06,1.8,2.61,17.31,-46.19,36.88,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486139,15966,W
267,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.71,-0.05,0.13,0.69,273262,12609,2.06,1.8,2.61,17.31,-46.19,36.88,-15.06,-0.43,7.48,-0.08,0.69,-0.21,0.69,486179,16006,W
268,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.71,-0.05,0.13,0.69,273275,12622,2.06,1.8,2.61,17.31,-46.19,36.88,-17.09,-2.35,1.35,-0.08,0.69,-0.21,0.69,486220,16047,W
269,1.49,-0.48,1.86,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.71,-0.05,0.13,0.69,273450,12797,2.06,1.8,2.61,17.31,-46.19,36.88,-9.47,-2.66,0.5,-0.08,0.69,-0.21,0.69,486261,16088,W
270,1.49,-0.48,1.86,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.68,-0.03,0.17,0.71,273472,12819,2.06,1.8,2.61,10.38,-26.38,36.06,-9.47,-2.66,0.5,-0.08,0.69,-0.21,0.69,486301,16128,W
271,1.49,-0.48,1.86,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.68,-0.03,0.17,0.71,273495,12842,2.06,1.8,2.61,10.38,-26.38,36.06,-9.16,-2.77,0.5,-0.08,0.69,-0.21,0.69,486343,16170,W
272,1.51,-0.39,3,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.68,-0.03,0.17,0.71,273523,12870,0.04,0.07,0,10.38,-26.38,36.06,-9.16,-2.77,0.5,-0.08,0.69,-0.21,0.69,486383,16210,W
273,1.51,-0.39,3,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.53,0.21,0.36,0.74,273564,12911,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.89,0.08,-0.08,0.69,-0.21,0.69,486424,16251,W
274,1.19,-0.88,2.52,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.53,0.21,0.36,0.74,273582,12929,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.92,0.12,-0.08,0.69,-0.21,0.69,486466,16293,W
275,1.19,-0.88,2.52,19.06,-9.38,-33.88,-4.87,-5.56,2.88,-0.53,0.21,0.36,0.74,273596,12943,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.81,0.2,-0.08,0.69,-0.21,0.69,486505,16332,W
276,0.86,-0.4,2,19.06,-9.38,-33.88,-4.87,-5.56,2.88,-0.53,0.21,0.36,0.74,273617,12964,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.28,-2.81,0.2,-0.08,0.69,-0.21,0.69,486546,16373,W
277,0.86,-0.4,2,19.06,-9.38,-33.88,-4.71,-4.53,2.92,-0.53,0.21,0.36,0.74,273659,13006,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.39,-2.73,0.27,-0.08,0.69,-0.21,0.69,486588,16415,W
278,0.69,-0.32,1.54,19.06,-9.38,-33.88,-4.71,-4.53,2.92,-0.53,0.21,0.36,0.74,273685,13032,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.39,-2.77,0.23,-0.08,0.69,-0.21,0.69,486631,16458,W
279,0.69,-0.32,1.54,19.06,-9.38,-33.88,-4.56,-2.8,3.19,-0.53,0.21,0.36,0.74,273700,13047,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.43,-2.73,0.2,-0.08,0.69,-0.21,0.69,486672,16499,W
280,0.38,-0.36,1,19.06,-9.38,-33.88,-4.56,-2.8,3.19,-0.53,0.21,0.36,0.74,273718,13065,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.43,-2.7,0.27,-0.08,0.69,-0.21,0.69,486715,16542,W
281,0.38,-0.36,1,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.53,0.21,0.36,0.74,273738,13085,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.47,-2.66,0.27,-0.08,0.69,-0.21,0.69,486755,16582,W
282,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.53,0.21,0.36,0.74,273751,13098,0.01,-0.09,0.08,10.38,-26.38,36.06,-9.47,-2.66,0.27,-0.08,0.69,-0.21,0.69,486797,16624,W
283,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.37,0.31,0.52,0.7,273768,13115,0.01,-0.09,0.08,10.38,-26.38,36.06,-9.51,-2.7,0.35,-0.08,0.69,-0.21,0.69,486838,16665,W
284,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273790,13137,0.01,-0.09,0.08,10.38,-26.38,36.06,-9.63,-2.7,0.23,-0.08,0.69,-0.21,0.69,486879,16706,W
285,-0.15,-0.03,-0.25,19.06,-9.38,-33.88,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273803,13150,0.01,-0.09,0.08,10.38,-26.38,36.06,-9.78,-3.38,0.23,-0.08,0.69,-0.21,0.69,486920,16747,W
286,-0.15,-0.03,-0.25,19,-31.87,-26.19,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273832,13179,0.01,-0.09,0.08,10.38,-26.38,36.06,-11.31,-5.91,0.16,-0.08,0.69,-0.21,0.69,486960,16787,W
287,-0.15,-0.03,-0.25,19,-31.87,-26.19,-4.6,-2.23,3.77,-0.37,0.31,0.52,0.7,273845,13192,0.01,-0.09,0.08,15.38,-22.56,39.63,-11.31,-5.91,0.16,-0.08,0.69,-0.21,0.69,487001,16828,W
288,-0.15,-0.03,-0.25,19,-31.87,-26.19,-5.21,-3.84,3.69,-0.37,0.31,0.52,0.7,273859,13206,3.2,1.96,-0.72,15.38,-22.56,39.63,-11.31,-5.91,0.16,-0.08,0.69,-0.21,0.69,487043,16870,W
289,-0.15,-0.03,-0.25,19,-31.87,-26.19,-5.98,-5.83,3.69,-0.37,0.31,0.52,0.7,273876,13223,3.2,1.96,-0.72,15.38,-22.56,39.63,-8.4,-3.34,0.27,-0.08,0.69,-0.21,0.69,487085,16912,W
290,-0.81,0.69,-1.57,19,-31.87,-26.19,-5.98,-5.83,3.69,-0.37,0.31,0.52,0.7,273890,13237,3.2,1.96,-0.72,15.38,-22.56,39.63,-7.55,-2.5,-0.84,-0.08,0.69,-0.21,0.69,487128,16955,W
291,-0.81,0.69,-1.57,19,-31.87,-26.19,-5.98,-5.83,3.69,-0.4,0.29,0.5,0.71,273927,13274,3.2,1.96,-0.72,15.38,-22.56,39.63,-11.27,-0.39,-0.49,-0.08,0.69,-0.21,0.69,487169,16996,W
292,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.98,-5.83,3.69,-0.4,0.29,0.5,0.71,273949,13296,3.2,1.96,-0.72,15.38,-22.56,39.63,-11.62,2.63,1.61,-0.08,0.69,-0.21,0.69,487208,17035,W
293,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.94,-6.79,2.69,-0.4,0.29,0.5,0.71,273978,13325,3.2,1.96,-0.72,15.38,-22.56,39.63,-11.62,2.63,1.61,0.43,0.52,-0.63,0.38,487249,17076,W
294,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.71,-7.52,2.42,-0.4,0.29,0.5,0.71,273999,13346,1.18,0.09,0.05,15.38,-22.56,39.63,-11.62,2.63,1.61,0.43,0.52,-0.63,0.38,487289,17116,W
295,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.71,-7.52,2.42,-0.4,0.29,0.5,0.71,274017,13364,1.18,0.09,0.05,15.38,-22.56,39.63,-8.86,-4.04,-0.38,0.43,0.52,-0.63,0.38,487329,17156,W
296,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.67,-9.2,2.73,-0.4,0.29,0.5,0.71,274039,13386,1.18,0.09,0.05,15.38,-22.56,39.63,-10.2,-3.38,-0.88,0.43,0.52,-0.63,0.38,487369,17196,W
297,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.44,-9.24,2.65,-0.4,0.29,0.5,0.71,274058,13405,1.18,0.09,0.05,15.38,-22.56,39.63,-9.78,-2.5,-0.03,0.43,0.52,-0.63,0.38,487409,17236,W
298,-1.48,-0.04,-1.94,18.62,-26.87,-26.37,-5.44,-9.24,2.65,-0.4,0.29,0.5,0.71,274084,13431,1.18,0.09,0.05,-26.81,-51.13,3.25,-9.78,-2.5,-0.03,0.43,0.52,-0.63,0.38,487448,17275,W
299,-1.48,-0.04,-1.94,18.62,-26.87,-26.37,-5.17,-8.59,2.27,-0.4,0.29,0.5,0.71,274101,13448,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.78,-2.5,-0.03,0.43,0.52,-0.63,0.38,487489,17316,W
300,-1.7,-0.3,-2.11,18.62,-26.87,-26.37,-5.17,-8.59,2.27,-0.4,0.29,0.5,0.71,274119,13466,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.55,-2.77,-0.03,0.43,0.52,-0.63,0.38,487530,17357,W
301,-1.7,-0.3,-2.11,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.4,0.29,0.5,0.71,274135,13482,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.32,-2.58,0.54,0.43,0.52,-0.63,0.38,487570,17397,W
302,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.4,0.29,0.5,0.71,274148,13495,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.36,-2.62,0.54,0.43,0.52,-0.63,0.38,487609,17436,W
303,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.58,0.1,0.36,0.72,274161,13508,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.39,-2.62,0.54,0.43,0.52,-0.63,0.38,487648,17475,W
304,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.33,-9.82,2.16,-0.58,0.1,0.36,0.72,274174,13521,0.08,0.13,0.04,-26.81,-51.13,3.25,-9.28,-2.54,0.73,0.43,0.52,-0.63,0.38,487688,17515,W
305,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.58,0.1,0.36,0.72,274190,13537,0.01,-0.04,0,-26.81,-51.13,3.25,-9.28,-2.54,0.73,0.43,0.52,-0.63,0.38,487728,17555,W
306,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.58,0.1,0.36,0.72,274207,13554,0.33,0.37,0.25,91,-26.63,-2.19,-9.32,-2.89,0.35,-0.71,0.01,0.67,0.21,482031,11858,W
307,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.62,0.04,0.32,0.72,274228,13575,0.33,0.37,0.25,91,-26.63,-2.19,-9.36,-2.81,0.2,-0.71,0.01,0.67,0.21,482071,11898,W
308,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.4,-11,2.2,-0.62,0.04,0.32,0.72,274241,13588,0.33,0.37,0.25,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482109,11936,W
309,-1.95,-0.26,-2.29,18.62,-26.87,-26.37,-5.4,-11,2.2,-0.62,0.04,0.32,0.72,274280,13627,-0.1,0.19,0,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482150,11977,W
310,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.4,-11,2.2,-0.62,0.04,0.32,0.72,274298,13645,-0.08,0.01,0.02,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482191,12018,W
311,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.25,-10.96,1.85,-0.62,0.04,0.32,0.72,274340,13687,-0.08,0.01,0.02,91,-26.63,-2.19,-9.28,-2.92,0.04,-0.71,0.01,0.67,0.21,482231,12058,W
312,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.06,-10.54,1.73,-0.62,0.04,0.32,0.72,274359,13706,-0.08,0.01,0.02,91,-26.63,-2.19,-9.51,-2.92,-0.11,-0.71,0.01,0.67,0.21,482271,12098,W
313,-1.47,0.39,-1.81,12.06,1.69,-25.25,-5.06,-10.54,1.73,-0.62,0.04,0.32,0.72,274381,13728,-0.08,0.01,0.02,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482311,12138,W
314,-1.47,0.39,-1.81,12.06,1.69,-25.25,-5.52,-10.12,1.08,-0.62,0.04,0.32,0.72,274398,13745,-0.05,-0.13,0.11,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482351,12178,W
315,-0.99,0.04,-1.19,12.06,1.69,-25.25,-5.52,-10.12,1.08,-0.62,0.04,0.32,0.72,274412,13759,-0.03,-0.24,0.16,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482391,12218,W
316,-0.99,0.04,-1.19,12.06,1.69,-25.25,-3.98,-9.09,1.35,-0.62,0.04,0.32,0.72,274431,13778,-0.03,-0.24,0.16,91,-26.63,-2.19,-9.59,-2.73,0.08,-0.71,0.01,0.67,0.21,482432,12259,W
317,-0.91,0.5,-0.91,12.06,1.69,-25.25,-3.98,-9.09,1.35,-0.62,0.04,0.32,0.72,274445,13792,-0.03,-0.24,0.16,91,-26.63,-2.19,-10.08,-3.54,-0.45,-0.71,0.01,0.67,0.21,482472,12299,W
318,-0.91,0.5,-0.91,12.06,1.69,-25.25,-3.98,-9.09,1.35,-0.74,-0.16,0.14,0.64,274468,13815,-0.03,-0.24,0.16,91,-26.63,-2.19,-11.5,-4.46,0.2,-0.71,0.01,0.67,0.21,482514,12341,W
319,-0.91,0.5,-0.91,12.06,1.69,-25.25,-3.68,-8.97,1.12,-0.74,-0.16,0.14,0.64,274480,13827,-0.03,-0.24,0.16,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482555,12382,W
320,-0.43,0.61,-0.53,12.06,1.69,-25.25,-3.68,-8.97,1.12,-0.74,-0.16,0.14,0.64,274493,13840,-1.25,-0.1,4.73,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482597,12424,W
321,-0.43,0.61,-0.53,12.06,1.69,-25.25,-3.68,-8.97,1.12,-0.75,-0.16,0.12,0.63,274506,13853,-0.27,-0.24,1.74,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482638,12465,W
322,-0.43,0.61,-0.53,12.06,1.69,-25.25,-4.37,-9.55,1.08,-0.75,-0.16,0.12,0.63,274519,13866,-0.27,-0.24,1.74,91,-26.63,-2.19,-7.4,-8.25,2.07,-0.71,0.01,0.67,0.21,482680,12507,W
323,-0.43,0.61,-0.53,12.06,1.69,-25.25,-3.18,-10.08,1.31,-0.75,-0.16,0.12,0.63,274544,13891,0.56,0.18,-1.96,91,-26.63,-2.19,-7.4,-8.25,2.07,-0.71,0.01,0.67,0.21,482721,12548,W
324,-0.02,0.36,-0.27,12.06,1.69,-25.25,-3.18,-10.08,1.31,-0.75,-0.16,0.12,0.63,274568,13915,0.56,0.18,-1.96,91,-26.63,-2.19,-5.71,-7.1,-2.64,-0.71,0.01,0.67,0.21,482761,12588,W
325,-0.02,0.36,-0.27,12.06,1.69,-25.25,-2.03,-12.07,1.23,-0.75,-0.16,0.12,0.63,274583,13930,0.56,0.18,-1.96,101.5,-59.31,-26.5,-5.71,-7.1,-2.64,-0.71,0.01,0.67,0.21,482801,12628,W
326,0.42,1.29,0.2,12.06,1.69,-25.25,-2.03,-12.07,1.23,-0.75,-0.16,0.12,0.63,274598,13945,0.56,0.18,-1.96,101.5,-59.31,-26.5,-11.96,-1.66,0,-0.71,0.01,0.67,0.21,482844,12671,W
327,0.42,1.29,0.2,12.06,1.69,-25.25,-2.03,-12.07,1.23,-0.75,-0.15,0.08,0.64,274610,13957,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.96,-1.66,0,-0.71,0.01,0.67,0.21,482887,12714,W
328,0.42,1.29,0.2,12.06,1.69,-25.25,-1.23,-11.73,1.16,-0.75,-0.15,0.08,0.64,274806,14153,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.58,1.14,0.58,-0.71,0.01,0.67,0.21,482929,12756,W
329,0.42,1.29,0.2,12.06,1.69,-25.25,-0.84,-9.39,1.66,-0.75,-0.15,0.08,0.64,274836,14183,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.58,0.56,1.19,-0.71,0.01,0.67,0.21,482971,12798,W
330,0.42,1.29,0.2,12.06,1.69,-25.25,-3.18,-13,1.43,-0.75,-0.15,0.08,0.64,274859,14206,0.37,0.89,-2.63,101.5,-59.31,-26.5,-9.97,0.18,1.35,-0.71,0.01,0.67,0.21,483011,12838,W
331,1.96,0,2.78,12.06,1.69,-25.25,-3.18,-13,1.43,-0.75,-0.15,0.08,0.64,274877,14224,0.37,0.89,-2.63,78.94,4.75,-11.13,-9.97,0.18,1.35,-0.71,0.01,0.67,0.21,483051,12878,W
332,1.96,0,2.78,12.06,1.69,-25.25,-4.1,-11.27,2.2,-0.75,-0.15,0.08,0.64,274890,14237,0.37,0.89,-2.63,78.94,4.75,-11.13,-13.72,0.37,3.61,-0.71,0.01,0.67,0.21,483091,12918,W
